Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longitude
Reservoir,39 Shand Rd,2,h,730000,VB,Ray,28/08/2016,11.2,3073,2,1,2,637,,,Darebin,-37.7207,145.0196
Reservoir,183 Wilson Bvd,4,h,680000,S,Ray,28/08/2016,11.2,3073,4,1,2,561,134,1960,Darebin,-37.697,144.9989
Reservoir,27 Ashton St,3,h,705000,S,Barry,30/07/2016,11.2,3073,3,1,1,437,,1930,Darebin,-37.7291,145.021
Reservoir,46 Bourke St,3,h,705000,S,Ray,30/07/2016,11.2,3073,3,1,3,513,,,Darebin,-37.7243,144.9883
Reservoir,39 Broadhurst Av,4,h,845000,S,Barry,30/07/2016,11.2,3073,,,,,,,,,
Reservoir,3/211 Edwardes St,2,u,,PI,Love,30/07/2016,11.2,3073,2,1,1,77,,1970,Darebin,-37.7165,144.9914
Reservoir,1/10 Hickford St,2,u,,PI,Ray,30/07/2016,11.2,3073,2,1,1,96,75,1975,Darebin,-37.706,145.0301
Reservoir,3/12 Hobbs Cr,2,u,,S,Ray,30/07/2016,11.2,3073,,,,,,,,,
Reservoir,27 Inverness St,4,h,,SN,Ray,30/07/2016,11.2,3073,4,1,3,585,,,Darebin,-37.7032,145.0288
Reservoir,2/14 Ludeman Ct,2,u,390000,SP,Love,30/07/2016,11.2,3073,2,1,1,133,65,2012,Darebin,-37.6983,144.9998
Reservoir,5 Miranda Rd,3,h,,PI,Ray,30/07/2016,11.2,3073,3,1,1,785,20,1960,Darebin,-37.708,145.0267
Richmond,24 Butler St,2,h,937000,S,Biggin,3/9/2016,2.6,3121,2,1,1,125,103,1950,Yarra,-37.8106,144.994
Richmond,81 Erin St,3,h,1260000,S,Biggin,3/9/2016,2.6,3121,2,1,0,203,81,1900,Yarra,-37.8166,144.9945
Richmond,49 Glass St,3,h,1820000,PI,Biggin,3/9/2016,2.6,3121,,,,,,,,,
Richmond,52 Lyndhurst St,3,t,1236000,S,Jellis,3/9/2016,2.6,3121,3,2,1,675,,,Yarra,-37.8206,145.0003
Richmond,409/120 Palmer St,2,u,540000,PI,LITTLE,3/9/2016,2.6,3121,2,2,1,656,,,Yarra,-37.8195,145.0103
Richmond,6/25 River St,2,u,795250,S,hockingstuart,3/9/2016,2.6,3121,2,1,2,0,85,1997,Yarra,-37.8164,145.0136
Richmond,29/9 Tennyson St,2,u,582000,S,Biggin,3/9/2016,2.6,3121,2,1,1,0,75,2001,Yarra,-37.824,144.9918
Richmond,2/65 Westbank Tce,1,u,500000,SP,Domain,3/9/2016,2.6,3121,1,1,1,0,,,Yarra,-37.8226,145.013
Richmond,7 Bank St,3,h,1600000,S,hockingstuart,3/12/2016,2.6,3121,3,2,1,115,,,Yarra,-37.8163,144.9984
Richmond,29 Bowen St,3,h,2180000,PI,Blue,3/12/2016,2.6,3121,3,2,2,345,,,Yarra,-37.8159,144.994
Richmond,3/11 Brougham St,1,u,370000,S,Biggin,3/12/2016,2.6,3121,1,1,1,502,38,1950,Yarra,-37.8214,144.9997
Richmond,30 Dickmann St,3,h,,S,Biggin,3/12/2016,2.6,3121,3,2,2,0,172,,Yarra,-37.825,144.9973
Richmond,30 Kent St,3,h,,S,Biggin,3/12/2016,2.6,3121,3,2,1,219,112,1900,Yarra,-37.8149,145.0017
Richmond,21 Lambert St,3,t,1025000,SP,Jellis,3/12/2016,2.6,3121,,,,,,,,,
Richmond,4/5 Leslie St,2,u,630000,S,Biggin,3/12/2016,2.6,3121,,,,,,,,,
Richmond,131 Lord St,4,h,3335000,S,Jellis,3/12/2016,2.6,3121,4,2,2,319,,1893,Yarra,-37.8244,145.0044
Richmond,16/15 River Bvd,2,u,,SP,Biggin,3/12/2016,2.6,3121,2,2,2,0,110,1995,Yarra,-37.8128,145.0133
Richmond,14 Rose St,3,t,2250000,S,Jellis,3/12/2016,2.6,3121,,,,,,,,-37.8284,145.0002
Richmond,60 Somerset St,2,h,935000,S,Biggin,3/12/2016,2.6,3121,2,1,1,67,,1998,Yarra,-37.8159,145.0033
Richmond,31 York St,2,h,1100000,SP,Biggin,3/12/2016,2.6,3121,,,,,,,,-37.8129,144.9925
Richmond,234 Coppin St,3,h,1102000,S,Dingle,4/2/2016,2.6,3121,3,2,0,194,,,Yarra,-37.8265,145.0022
Richmond,7/15 River Bvd,2,u,,PI,Biggin,4/2/2016,2.6,3121,2,2,1,0,,2005,Yarra,-37.8128,145.0133
Richmond,23 Abinger St,3,h,,PI,Marshall,4/3/2017,2.6,3121,3,3,2,127,133,1900,Yarra,-37.8202,145.0011
Richmond,502/39 Bosisto St,1,u,437500,SP,Biggin,4/3/2017,2.6,3121,1,1,1,778,,2013,Yarra,-37.8177,144.9972
Richmond,412/10 Burnley St,1,u,421000,SP,Biggin,4/3/2017,2.6,3121,1,1,1,8223,57,2012,Yarra,-37.8127,145.0094
Richmond,3/24 Davison St,2,u,479000,S,Biggin,4/3/2017,2.6,3121,2,1,1,534,,1970,Yarra,-37.8123,145.0081
Richmond,78 Davison St,5,h,3200000,SP,Jellis,4/3/2017,2.6,3121,5,3,3,618,260,1890,Yarra,-37.8157,145.0073
Richmond,28/81 Edinburgh St,2,u,479000,S,Jellis,4/3/2017,2.6,3121,2,1,1,0,62,1970,Yarra,-37.8258,145.0057
Richmond,31 Hunter St,3,h,,SP,hockingstuart,4/3/2017,2.6,3121,3,2,2,429,,,Yarra,-37.8206,145.0056
Richmond,32 Jubilee Pl,2,h,1042500,S,hockingstuart,4/3/2017,2.6,3121,2,1,1,80,,,Yarra,-37.8126,145.004
Richmond,318/185 Lennox St,2,u,655000,PI,hockingstuart,4/3/2017,2.6,3121,2,1,1,1725,69,2005,Yarra,-37.8174,144.9949
Richmond,45 Lord St,2,h,1130000,S,Biggin,4/3/2017,2.6,3121,2,2,3,114,,,Yarra,-37.8212,145.005
Richmond,414/6 Lord St,2,u,561000,S,Biggin,4/3/2017,2.6,3121,2,1,1,2571,66,2013,Yarra,-37.8198,145.005
Richmond,101/18 Tanner St,2,u,635000,S,Biggin,4/3/2017,2.6,3121,2,2,1,2740,76,2003,Yarra,-37.8231,144.9906
Richmond,247 Church St,3,h,1010000,PI,Jellis,4/6/2016,2.6,3121,3,1,1,199,105,1900,Yarra,-37.8193,144.9993
Richmond,32 Duke St,2,h,1025000,S,Jellis,4/6/2016,2.6,3121,2,1,1,169,92,1900,Yarra,-37.8235,145.0035
Richmond,7/6 Lord St,2,u,555000,S,Biggin,4/6/2016,2.6,3121,,,,,,,,-37.8198,145.005
Richmond,193 Mary St,2,h,1102000,S,Biggin,4/6/2016,2.6,3121,2,1,1,167,,,Yarra,-37.8255,145.0013
Richmond,22 Buckingham St,2,h,720000,S,Biggin,6/8/2016,2.6,3121,,,,,,,,-37.8141,145.0011
Richmond,36/86 Burnley St,2,u,550000,SP,Jellis,6/8/2016,2.6,3121,2,1,2,0,68,2000,Yarra,-37.815,145.0089
Richmond,13 Fordham Ct,2,h,,S,Biggin,6/8/2016,2.6,3121,2,1,0,210,,,Yarra,-37.8205,144.9955
Richmond,21 Gardner St,3,h,1152500,S,Biggin,6/8/2016,2.6,3121,3,2,1,78,,,Yarra,-37.8154,145.0061
Richmond,33a River St,4,h,1375000,S,hockingstuart,6/8/2016,2.6,3121,4,2,2,58,158,2007,Yarra,-37.817,145.0135
Richmond,28 Stawell St,3,h,1422000,S,hockingstuart,6/8/2016,2.6,3121,3,1,0,339,,,Yarra,-37.8215,145.0102
Richmond,52 Brighton St,2,h,1506000,S,Biggin,7/5/2016,2.6,3121,2,2,1,220,131,1920,Yarra,-37.8284,144.9989
Richmond,31 Johnson St,3,h,1350000,PI,Peter,7/5/2016,2.6,3121,3,1,2,332,116,1940,Yarra,-37.8131,145.005
Richmond,21 Leslie St,3,h,1090000,S,Biggin,7/5/2016,2.6,3121,3,1,3,283,,,Yarra,-37.8127,145.0073
Richmond,4 Normanby Pl,3,t,,S,Jellis,7/5/2016,2.6,3121,3,2,2,221,176,2001,Yarra,-37.8169,144.9918
Richmond,7/69 Palmer St,2,u,,PI,Biggin,7/5/2016,2.6,3121,2,1,1,0,,,Yarra,-37.8187,145.0079
Richmond,110/61 Stawell St,1,u,405000,PI,McGrath,7/5/2016,2.6,3121,1,1,1,7455,53,2005,Yarra,-37.822,145.0104
Richmond,31b Bosisto St,2,h,,PI,Biggin,7/11/2016,2.6,3121,2,2,1,71,124,2012,Yarra,-37.8176,144.9972
Richmond,305/28 Burnley St,1,u,327000,S,Biggin,7/11/2016,2.6,3121,1,1,1,0,43,2012,Yarra,-37.8127,145.0094
Richmond,30 Cameron St,3,h,1474000,SP,Marshall,7/11/2016,2.6,3121,3,1,0,238,94,1900,Yarra,-37.8167,144.9977
Richmond,32 Cameron St,3,h,1555000,S,Marshall,7/11/2016,2.6,3121,3,1,0,250,115,1900,Yarra,-37.8167,144.9978
Richmond,383 Highett St,3,h,,PI,Biggin,7/11/2016,2.6,3121,3,2,1,101,150,1999,Yarra,-37.8166,145.0082
Richmond,1/263 Lennox St,1,u,,SS,MSM,7/11/2016,2.6,3121,1,1,1,0,,,Yarra,-37.8224,144.9941
Richmond,315/6 Lord St,1,u,500000,VB,Jellis,7/11/2016,2.6,3121,1,1,1,0,52,2013,Yarra,-37.8198,145.005
Richmond,16/2 New St,2,u,785000,SP,Biggin,7/11/2016,2.6,3121,,,,,,,,,
Richmond,53/69 Palmer St,2,u,815000,S,Jellis,7/11/2016,2.6,3121,2,2,2,0,,,Yarra,-37.8187,145.0079
Richmond,12/104 Rowena Pde,1,u,345000,S,Biggin,7/11/2016,2.6,3121,1,1,0,0,,1970,Yarra,-37.8211,144.9955
Richmond,406/20 Burnley St,1,u,345000,PI,Ray,8/10/2016,2.6,3121,1,1,1,8223,45,2012,Yarra,-37.8127,145.0094
Richmond,255 Coppin St,3,h,1275000,PI,Jellis,8/10/2016,2.6,3121,3,1,2,204,128,1900,Yarra,-37.8285,145.0022
Richmond,12a Khartoum St,4,t,,SP,Jellis,8/10/2016,2.6,3121,,,,,,,,,
Richmond,127 Lord St,2,h,,S,Jellis,8/10/2016,2.6,3121,2,1,1,189,91,1900,Yarra,-37.8242,145.0045
Richmond,13 McKay St,3,h,1150000,VB,Jellis,8/10/2016,2.6,3121,3,1,0,176,92,1900,Yarra,-37.8116,145.0042
Richmond,249 Punt Rd,4,h,950000,VB,Jellis,8/10/2016,2.6,3121,4,1,0,254,124,1890,Yarra,-37.8201,144.9898
Richmond,303/18 Tanner St,2,h,270000,PI,Dingle,8/10/2016,2.6,3121,2,1,1,0,60,2004,Yarra,-37.8231,144.9906
Richmond,10 Wiltshire St,3,h,930000,S,Biggin,8/10/2016,2.6,3121,,,,,,,,,
Richmond,229/253 Bridge Rd,1,u,439000,SP,Biggin,10/9/2016,2.6,3121,1,1,1,3516,56,2011,Yarra,-37.8183,144.9979
Richmond,12/200 Brighton St,2,u,695000,S,Jellis,10/9/2016,2.6,3121,2,1,2,0,68,1997,Yarra,-37.8333,144.998
Richmond,36b Corsair St,3,t,,S,Marshall,10/9/2016,2.6,3121,3,1,1,99,123,1996,Yarra,-37.8228,145.0068
Richmond,6/33 Goodwood St,2,u,512000,S,Marshall,10/9/2016,2.6,3121,2,1,1,0,61,1970,Yarra,-37.8198,144.996
Richmond,2/175 Kent St,2,t,855000,S,Jellis,10/9/2016,2.6,3121,2,1,1,92,115,1970,Yarra,-37.815,145.008
Richmond,503/6 Lord St,2,u,1040000,S,Jellis,10/9/2016,2.6,3121,3,2,2,0,95,2013,Yarra,-37.8198,145.005
Richmond,5/285 Punt Rd,1,u,342000,S,Jellis,10/9/2016,2.6,3121,1,1,1,0,1,1970,Yarra,-37.8214,144.9896
Richmond,508/18 Tanner St,1,u,681000,S,hockingstuart,10/9/2016,2.6,3121,1,1,1,0,50,2004,Yarra,-37.8231,144.9906
Richmond,6/1 Barnet Wy,2,u,1066000,S,Abercromby's,10/12/2016,2.6,3121,,,,,,,,,
Richmond,90 Bendigo St,3,h,,PI,hockingstuart,10/12/2016,2.6,3121,3,1,0,203,127,1890,Yarra,-37.8264,145.0115
Richmond,6 Berry St,2,h,900000,PI,hockingstuart,10/12/2016,2.6,3121,2,1,0,95,63,1900,Yarra,-37.8193,144.9976
Richmond,50B Duke St,3,h,1250000,S,Biggin,10/12/2016,2.6,3121,3,2,1,120,126,2010,Yarra,-37.8243,145.0034
Richmond,40 Elm Gr,4,h,,S,Marshall,10/12/2016,2.6,3121,4,2,2,205,,,Yarra,-37.8247,145.0003
Richmond,22 Garfield St,2,h,990000,S,Biggin,10/12/2016,2.6,3121,2,1,1,117,75,1900,Yarra,-37.812,144.9939
Richmond,8 George St,2,h,1189000,S,Biggin,10/12/2016,2.6,3121,2,1,0,158,110,1900,Yarra,-37.8232,145.0002
Richmond,1/35 Jubilee Pl,2,u,,PI,hockingstuart,10/12/2016,2.6,3121,,,,,,,,,
Richmond,135 Kent St,3,h,,S,Biggin,10/12/2016,2.6,3121,3,1,0,215,,,Yarra,-37.8149,145.0056
Richmond,308 Lennox St,2,h,1220000,S,Biggin,10/12/2016,2.6,3121,2,1,1,166,88,1900,Yarra,-37.8245,144.9933
Richmond,14 Lesney St,2,h,,PI,Biggin,10/12/2016,2.6,3121,2,1,0,240,103,1890,Yarra,-37.8269,144.9987
Richmond,47 Lord St,2,h,1220000,S,Biggin,10/12/2016,2.6,3121,2,1,1,80,,,Yarra,-37.8213,145.005
Richmond,149 Mary St,3,h,1100000,S,Abercromby's,10/12/2016,2.6,3121,3,1,0,162,81,1915,Yarra,-37.8241,145.0015
Richmond,12a Rose St,3,h,2857000,S,Jellis,10/12/2016,2.6,3121,,,,,,,,,
Richmond,26 Thomas St,3,h,1346000,S,Biggin,10/12/2016,2.6,3121,3,1,0,187,,,Yarra,-37.8169,144.996
Richmond,1/1 Ellis St,2,u,600000,S,Biggin,11/2/2017,2.6,3121,,,,,,,,,
Richmond,28/8 Hull St,2,u,450000,PI,Biggin,11/2/2017,2.6,3121,2,1,1,0,66,2000,Yarra,-37.8173,144.9965
Richmond,73 Brighton St,2,h,1340000,S,Kay,12/11/2016,2.6,3121,2,1,0,178,,,Yarra,-37.8289,144.9992
Richmond,36 Charlotte St,2,h,1421000,S,Biggin,12/11/2016,2.6,3121,2,1,0,196,,,Yarra,-37.8254,145
Richmond,25 Egan St,3,h,1074000,S,Marshall,12/11/2016,2.6,3121,3,1,0,245,140,1900,Yarra,-37.8138,144.9921
Richmond,8 Hodgson Tce,3,h,1205000,S,Biggin,12/11/2016,2.6,3121,3,1,0,164,,,Yarra,-37.8198,144.9979
Richmond,35A Hunter St,2,t,1430000,S,Jellis,12/11/2016,2.6,3121,2,2,2,153,125,2004,Yarra,-37.8209,145.0055
Richmond,2/35 Jubilee Pl,3,t,1220000,S,hockingstuart,12/11/2016,2.6,3121,,,,,,,,,
Richmond,11 Kent St,3,h,,PI,Biggin,12/11/2016,2.6,3121,3,3,1,58,137,2007,Yarra,-37.8145,145.0009
Richmond,41 Shelley St,3,h,1465000,S,Biggin,12/11/2016,2.6,3121,3,2,2,233,170,1993,Yarra,-37.8122,144.9937
Richmond,7/42 Baker St,2,u,391000,SP,Caine,13/08/2016,2.6,3121,2,1,1,0,51,1965,Yarra,-37.812,145.0029
Richmond,41 Clifton St,2,h,1035000,S,Jellis,13/08/2016,2.6,3121,2,1,0,108,,1900,Yarra,-37.8251,144.9959
Richmond,9/13 Manton St,2,u,530000,S,Biggin,13/08/2016,2.6,3121,2,1,1,0,,1965,Yarra,-37.8236,145.009
Richmond,38a Buckingham St,2,t,930000,S,Jellis,14/05/2016,2.6,3121,2,1,1,97,85,2004,Yarra,-37.814,145.002
Richmond,77 Buckingham St,3,h,1182000,S,Biggin,14/05/2016,2.6,3121,3,1,1,199,110,1920,Yarra,-37.8139,145.0039
Richmond,86 Buckingham St,3,h,,S,Marshall,14/05/2016,2.6,3121,3,2,2,343,136,2001,Yarra,-37.8142,145.0042
Richmond,143 Burnley St,2,h,777500,PI,hockingstuart,14/05/2016,2.6,3121,2,1,1,151,76,1900,Yarra,-37.8171,145.009
Richmond,7/81 Edinburgh St,1,u,,PI,Biggin,14/05/2016,2.6,3121,1,1,1,0,43,1970,Yarra,-37.8258,145.0057
Richmond,27 Glass St,3,h,1115000,S,Whiting,14/05/2016,2.6,3121,3,2,2,129,120,1980,Yarra,-37.824,145.0052
Richmond,704/8 Howard St,3,u,760000,SP,Nelson,14/05/2016,2.6,3121,3,2,1,0,120,2005,Yarra,-37.8331,144.9975
Richmond,10/8 Hull St,2,u,640000,SP,Jellis,14/05/2016,2.6,3121,2,1,2,0,69,2000,Yarra,-37.8173,144.9965
Richmond,292 Lennox St,3,h,1710000,PI,Abercromby's,14/05/2016,2.6,3121,4,2,2,202,,,Yarra,-37.8241,144.9934
Richmond,8 Malleson St,3,h,1420000,S,Jellis,14/05/2016,2.6,3121,3,1,0,198,119,1890,Yarra,-37.8225,145.0007
Richmond,603/120 Palmer St,1,u,390000,S,LITTLE,14/05/2016,2.6,3121,1,1,1,0,40,2011,Yarra,-37.8195,145.0103
Richmond,3 Portland St,3,h,3020000,S,Jellis,14/05/2016,2.6,3121,3,2,2,389,,,Yarra,-37.8214,144.9951
Richmond,1a Tudor St,2,h,800000,S,Jellis,14/05/2016,2.6,3121,,,,,,,,,
Richmond,31 Westbank Tce,3,h,1346000,S,hockingstuart,14/05/2016,2.6,3121,2,1,1,207,,,Yarra,-37.8215,145.0132
Richmond,106/28 Burnley St,1,u,380000,PI,Collins,15/10/2016,2.6,3121,1,1,1,0,44,2012,Yarra,-37.8127,145.0094
Richmond,249 Church St,3,h,,S,hockingstuart,15/10/2016,2.6,3121,3,1,1,216,110,1890,Yarra,-37.8193,144.9993
Richmond,6/366 Church St,2,u,680000,S,Jellis,15/10/2016,2.6,3121,2,1,1,0,52,2012,Yarra,-37.823,144.9982
Richmond,4a Gardner St,2,t,1081000,S,hockingstuart,15/10/2016,2.6,3121,2,1,1,126,115,1995,Yarra,-37.814,145.006
Richmond,9/16 Goodwood St,2,h,,PI,Biggin,15/10/2016,2.6,3121,2,1,1,67,,,Yarra,-37.82,144.9932
Richmond,3/26 Gordon St,2,t,955000,S,Jellis,15/10/2016,2.6,3121,,,,,,,,,
Richmond,225 Highett St,3,h,,VB,Kay,15/10/2016,2.6,3121,3,2,0,115,193,,Yarra,-37.8158,145.0007
Richmond,42 Hunter St,2,h,860000,S,Biggin,15/10/2016,2.6,3121,2,2,0,74,95,2000,Yarra,-37.8207,145.0053
Richmond,40 Parkville St,3,h,,S,Jellis,15/10/2016,2.6,3121,,,,,,,,,
Richmond,48 Rooney St,3,h,1820000,S,Jellis,15/10/2016,2.6,3121,3,1,1,410,,1900,Yarra,-37.8292,145.0029
Richmond,35 Shelley St,2,h,905000,S,Biggin,15/10/2016,2.6,3121,2,1,0,139,54,1920,Yarra,-37.8118,144.9937
Richmond,401/18 Tanner St,2,u,691000,S,Biggin,15/10/2016,2.6,3121,2,2,1,0,85,2008,Yarra,-37.8231,144.9906
Richmond,11 Barkly Av,4,h,1540000,S,Jellis,16/04/2016,2.6,3121,,,,,,,,,
Richmond,29 Bennett St,3,h,1088000,S,Jellis,16/04/2016,2.6,3121,3,3,2,168,120,1915,Yarra,-37.8126,145.0064
Richmond,2/310 Burnley St,3,t,911000,S,Biggin,16/04/2016,2.6,3121,3,2,1,0,110,2000,Yarra,-37.8238,145.0072
Richmond,30 Highett St,4,h,3001000,S,Biggin,16/04/2016,2.6,3121,2,3,1,544,241,1920,Yarra,-37.8152,144.9922
Richmond,92 Madden Gr,2,h,881000,SP,Jellis,16/04/2016,2.6,3121,,,,,,,,,
Richmond,101/7 Newry St,2,u,,PI,Biggin,16/04/2016,2.6,3121,2,2,1,0,,2013,Yarra,-37.8245,145.0052
Richmond,9/63 Stawell St,2,u,638000,S,Biggin,16/04/2016,2.6,3121,2,2,1,0,77,2008,Yarra,-37.822,145.0104
Richmond,80 Bunting St,2,h,951000,S,hockingstuart,16/07/2016,2.6,3121,2,1,0,108,,1905,Yarra,-37.8259,145.0089
Richmond,215 Burnley St,2,h,912000,S,Collins,16/07/2016,2.6,3121,2,1,2,204,,,Yarra,-37.821,145.0082
Richmond,6/361 Church St,1,u,415000,S,Jellis,16/07/2016,2.6,3121,1,1,1,0,,,Yarra,-37.8234,144.9985
Richmond,403/8 Howard St,1,u,,W,Biggin,16/07/2016,2.6,3121,1,1,1,0,52,2005,Yarra,-37.8331,144.9975
Richmond,158 Mary St,3,h,1285000,S,hockingstuart,16/07/2016,2.6,3121,4,2,1,133,,,Yarra,-37.8246,145.0012
Richmond,12/201 Punt Rd,1,u,,W,Biggin,16/07/2016,2.6,3121,1,1,1,1332,47,1970,Yarra,-37.8181,144.9901
Richmond,3 Type St,2,h,1220000,S,Jellis,16/07/2016,2.6,3121,2,1,1,219,,,Yarra,-37.8203,145.01
Richmond,12/9 Westbank Tce,1,u,280000,VB,Jellis,16/07/2016,2.6,3121,,,,,,,,,
Richmond,18 Buckingham St,3,h,900000,S,Biggin,17/09/2016,2.6,3121,3,3,1,58,60,2009,Yarra,-37.8139,145.0012
Richmond,108/366 Church St,1,u,,S,Jellis,17/09/2016,2.6,3121,1,1,1,0,,2012,Yarra,-37.823,144.9982
Richmond,36 Elm Gr,3,h,1695000,S,Marshall,17/09/2016,2.6,3121,3,1,3,210,118,1900,Yarra,-37.8247,145.0001
Richmond,12 Glasshouse St,4,t,,S,Jellis,17/09/2016,2.6,3121,,,,,,,,-37.8229,145.0106
Richmond,6 Kennedy St,3,h,1365000,S,Nelson,17/09/2016,2.6,3121,3,1,1,301,110,1935,Yarra,-37.8134,145.0055
Richmond,117 Lord St,2,h,1088000,S,Biggin,17/09/2016,2.6,3121,2,1,0,158,,,Yarra,-37.8239,145.0045
Richmond,110 Mary St,3,h,1765000,S,hockingstuart,17/09/2016,2.6,3121,4,1,2,332,,,Yarra,-37.8232,145.0014
Richmond,14/2 New St,2,t,750000,S,Morleys,17/09/2016,2.6,3121,,,,,,,,,
Richmond,435 Punt Rd,3,h,961000,S,Biggin,17/09/2016,2.6,3121,,,,,,,,,
Richmond,58 Rooney St,2,h,1045000,S,Biggin,17/09/2016,2.6,3121,2,1,2,200,90,1900,Yarra,-37.8294,145.0029
Richmond,8 Survey St,4,h,1591000,S,Collins,17/09/2016,2.6,3121,4,2,1,263,145,1900,Yarra,-37.8261,145.0127
Richmond,305/45 York St,1,u,402000,S,hockingstuart,17/09/2016,2.6,3121,1,1,1,0,,,Yarra,-37.813,144.993
Richmond,6 Brady St,3,h,1275000,S,Biggin,18/03/2017,2.6,3121,3,2,1,132,95,1900,Yarra,-37.822,145.0041
Richmond,83 Buckingham St,2,h,1035000,S,Marshall,18/03/2017,2.6,3121,2,1,0,100,,,Yarra,-37.8139,145.0042
Richmond,48 Docker St,3,h,2000000,VB,Jellis,18/03/2017,2.6,3121,3,2,0,194,,,Yarra,-37.8246,144.9967
Richmond,16/10 Elaine Ct,3,u,931000,S,Biggin,18/03/2017,2.6,3121,3,2,2,0,,,Yarra,-37.8128,145.0139
Richmond,7/33 Goodwood St,1,u,,S,Jellis,18/03/2017,2.6,3121,1,1,1,889,,1970,Yarra,-37.8198,144.996
Richmond,14 Hunter St,3,h,2640000,S,hockingstuart,18/03/2017,2.6,3121,3,1,1,309,,,Yarra,-37.82,145.0054
Richmond,21A Kent St,2,t,842000,S,Jellis,18/03/2017,2.6,3121,2,2,1,0,2,,Yarra,-37.8145,145.0014
Richmond,9 Type St,4,h,1510000,PI,Biggin,18/03/2017,2.6,3121,4,2,0,0,171,1900,Yarra,-37.8206,145.0099
Richmond,40 York St,3,h,1550000,VB,Jellis,18/03/2017,2.6,3121,3,2,1,131,76,1900,Yarra,-37.8132,144.9929
Richmond,1/40 Bridge Rd,2,u,505000,S,hockingstuart,18/06/2016,2.6,3121,,,,,,,,,
Richmond,3/40 Bridge Rd,1,u,370000,VB,hockingstuart,18/06/2016,2.6,3121,,,,,,,,,
Richmond,19 Carroll St,2,h,,S,Biggin,18/06/2016,2.6,3121,2,1,1,75,,,Yarra,-37.8231,144.9945
Richmond,134 Coppin St,3,h,1456000,S,Jellis,18/06/2016,2.6,3121,3,2,1,157,141,1900,Yarra,-37.8225,145.0029
Richmond,28 Corsair St,2,h,1145000,S,Biggin,18/06/2016,2.6,3121,2,1,0,170,,1910,Yarra,-37.8226,145.0064
Richmond,27/16 Goodwood St,2,t,810000,SP,hockingstuart,18/06/2016,2.6,3121,2,1,1,94,,,Yarra,-37.8201,144.9927
Richmond,17 Hoddle St,3,h,,PN,FN,18/06/2016,2.6,3121,3,1,2,169,111,1920,Yarra,-37.8103,144.9915
Richmond,5 Koorang La,3,h,1100000,PI,Biggin,18/06/2016,2.6,3121,3,2,1,66,118,2013,Yarra,-37.8181,145.007
Richmond,1 Newry St,2,h,1220000,S,Jellis,18/06/2016,2.6,3121,2,1,2,198,,,Yarra,-37.8244,145.0046
Richmond,7/1 Princess St,2,t,895000,S,Marshall,18/06/2016,2.6,3121,2,1,1,0,,,Yarra,-37.8209,145.0014
Richmond,20 Stillman St,2,h,1430000,S,Biggin,18/06/2016,2.6,3121,2,1,2,292,,,Yarra,-37.8218,145.0089
Richmond,45 Westbank Tce,2,h,1045000,S,Jellis,18/06/2016,2.6,3121,2,1,1,138,81,1890,Yarra,-37.8218,145.0132
Richmond,53 Botherambo St,2,h,,PI,Jellis,19/11/2016,2.6,3121,2,2,1,79,94,2013,Yarra,-37.8243,144.9931
Richmond,7 Bowen St,3,h,2000000,S,Biggin,19/11/2016,2.6,3121,3,2,1,217,180,1910,Yarra,-37.8158,144.9931
Richmond,10/200 Brighton St,2,u,646000,S,Woodards,19/11/2016,2.6,3121,2,1,1,0,70,1993,Yarra,-37.8333,144.998
Richmond,4/397 Church St,2,t,950000,S,Castran,19/11/2016,2.6,3121,,,,,,,,,
Richmond,207/12 Coppin St,2,u,660000,PI,Jellis,19/11/2016,2.6,3121,2,2,1,0,76,2013,Yarra,-37.8166,145.0036
Richmond,13 Hosie St,3,h,,SP,Jellis,19/11/2016,2.6,3121,3,1,0,215,113,1920,Yarra,-37.8201,145.0017
Richmond,403/8 Howard St,1,u,,PI,Biggin,19/11/2016,2.6,3121,1,1,1,0,52,2005,Yarra,-37.8331,144.9975
Richmond,51 Hunter St,2,h,1145000,S,hockingstuart,19/11/2016,2.6,3121,2,1,1,197,80,1960,Yarra,-37.8215,145.0054
Richmond,8/2 New St,2,t,785000,SA,Morleys,19/11/2016,2.6,3121,,,,,,,,,
Richmond,45 Abinger St,3,h,,PI,Biggin,22/05/2016,2.6,3121,3,2,1,109,145,,Yarra,-37.8203,145.0024
Richmond,103/8 Howard St,1,u,380000,PI,Dingle,22/05/2016,2.6,3121,1,1,1,0,,,Yarra,-37.8331,144.9975
Richmond,2 Kimber St,3,h,1285000,S,Steveway,22/05/2016,2.6,3121,3,2,1,123,,,Yarra,-37.8267,145.0122
Richmond,21a Laity St,1,h,815000,PI,Dixon,22/05/2016,2.6,3121,,,,,,,,,
Richmond,249 Punt Rd,4,h,905000,S,Biggin,22/05/2016,2.6,3121,4,1,0,254,124,1890,Yarra,-37.8201,144.9898
Richmond,6/11 River St,2,u,915000,S,Biggin,22/05/2016,2.6,3121,,,,,,,,,
Richmond,31/15 River Bvd,2,u,750000,S,Biggin,22/05/2016,2.6,3121,2,2,1,0,104,2000,Yarra,-37.8128,145.0133
Richmond,140/73 River St,2,u,604000,SP,Biggin,22/05/2016,2.6,3121,2,2,2,0,75,2009,Yarra,-37.8189,145.0131
